id,file,quality_status,problem_flags,width,height,qa_sheet
bio_0505,data/species_codex/generated/pixel_art_assets/slices/bio_0505_common_privet.png,pass,,205,213,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0506,data/species_codex/generated/pixel_art_assets/slices/bio_0506_marvel_of_peru.png,pass,,200,204,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0507,data/species_codex/generated/pixel_art_assets/slices/bio_0507_absinthe_wormwood.png,pass,,197,211,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0508,data/species_codex/generated/pixel_art_assets/slices/bio_0508_meadow_crane_s_bill.png,pass,,202,211,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0509,data/species_codex/generated/pixel_art_assets/slices/bio_0509_sweet_acorn_oak.png,pass,,170,212,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0510,data/species_codex/generated/pixel_art_assets/slices/bio_0510_crane_fly_orchid.png,pass,,199,211,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0511,data/species_codex/generated/pixel_art_assets/slices/bio_0511_european_goldenrod.png,pass,,183,212,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0512,data/species_codex/generated/pixel_art_assets/slices/bio_0512_common_wrinkle_leaved_goldenrod.png,pass,,166,216,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0513,data/species_codex/generated/pixel_art_assets/slices/bio_0513_paper_mulberry.png,pass,,205,192,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0514,data/species_codex/generated/pixel_art_assets/slices/bio_0514_western_columbine.png,pass,,193,216,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0515,data/species_codex/generated/pixel_art_assets/slices/bio_0515_osage_orange.png,pass,,213,202,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0516,data/species_codex/generated/pixel_art_assets/slices/bio_0516_common_dog_violet.png,pass,,187,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0517,data/species_codex/generated/pixel_art_assets/slices/bio_0517_american_hophornbeam.png,pass,,201,187,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0518,data/species_codex/generated/pixel_art_assets/slices/bio_0518_prostrate_knotweed.png,pass,,206,185,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0519,data/species_codex/generated/pixel_art_assets/slices/bio_0519_deptford_pink.png,pass,,188,205,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0520,data/species_codex/generated/pixel_art_assets/slices/bio_0520_white_wood_aster.png,pass,,190,205,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0521,data/species_codex/generated/pixel_art_assets/slices/bio_0521_hemp_agrimony.png,pass,,184,210,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0522,data/species_codex/generated/pixel_art_assets/slices/bio_0522_sugar_hackberry.png,pass,,190,210,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0523,data/species_codex/generated/pixel_art_assets/slices/bio_0523_spotted_joe_pye_weed.png,pass,,197,209,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0524,data/species_codex/generated/pixel_art_assets/slices/bio_0524_stairstep_moss.png,pass,,182,209,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0525,data/species_codex/generated/pixel_art_assets/slices/bio_0525_common_hedge_parsley.png,pass,,194,205,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png
bio_0526,data/species_codex/generated/pixel_art_assets/slices/bio_0526_purple_passionflower.png,pass,,212,212,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0527,data/species_codex/generated/pixel_art_assets/slices/bio_0527_blue_vervain.png,pass,,144,229,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0528,data/species_codex/generated/pixel_art_assets/slices/bio_0528_sharp_lobed_hepatica.png,pass,,199,215,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0529,data/species_codex/generated/pixel_art_assets/slices/bio_0529_false_sunflower.png,pass,,183,217,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0530,data/species_codex/generated/pixel_art_assets/slices/bio_0530_water_forget_me_not.png,pass,,200,202,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0531,data/species_codex/generated/pixel_art_assets/slices/bio_0531_tatarian_honeysuckle.png,pass,,213,196,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0532,data/species_codex/generated/pixel_art_assets/slices/bio_0532_western_blue_eyed_grass.png,pass,,186,211,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0533,data/species_codex/generated/pixel_art_assets/slices/bio_0533_white_horehound.png,pass,,206,215,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0534,data/species_codex/generated/pixel_art_assets/slices/bio_0534_red_flowering_currant.png,pass,,183,211,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0535,data/species_codex/generated/pixel_art_assets/slices/bio_0535_loblolly_pine.png,pass,,204,214,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0536,data/species_codex/generated/pixel_art_assets/slices/bio_0536_common_valerian.png,pass,,201,214,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0537,data/species_codex/generated/pixel_art_assets/slices/bio_0537_sweet_vernal_grass.png,pass,,157,210,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0538,data/species_codex/generated/pixel_art_assets/slices/bio_0538_common_whitlowgrass.png,pass,,186,190,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0539,data/species_codex/generated/pixel_art_assets/slices/bio_0539_siberian_elm.png,pass,,200,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0540,data/species_codex/generated/pixel_art_assets/slices/bio_0540_hedge_woundwort.png,pass,,200,214,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0541,data/species_codex/generated/pixel_art_assets/slices/bio_0541_common_morning_glory.png,pass,,191,213,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0542,data/species_codex/generated/pixel_art_assets/slices/bio_0542_early_purple_orchid.png,pass,,148,234,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0543,data/species_codex/generated/pixel_art_assets/slices/bio_0543_sweet_woodruff.png,pass,,172,213,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0544,data/species_codex/generated/pixel_art_assets/slices/bio_0544_white_baneberry.png,pass,,179,207,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0545,data/species_codex/generated/pixel_art_assets/slices/bio_0545_american_royal_fern.png,pass,,208,218,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0546,data/species_codex/generated/pixel_art_assets/slices/bio_0546_ebony_spleenwort.png,pass,,129,221,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0547,data/species_codex/generated/pixel_art_assets/slices/bio_0547_chinese_tallow.png,pass,,201,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0548,data/species_codex/generated/pixel_art_assets/slices/bio_0548_golden_alexanders.png,pass,,190,217,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0549,data/species_codex/generated/pixel_art_assets/slices/bio_0549_western_skunk_cabbage.png,pass,,185,221,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0550,data/species_codex/generated/pixel_art_assets/slices/bio_0550_allegheny_blackberry.png,pass,,211,210,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_22.png
bio_0551,data/species_codex/generated/pixel_art_assets/slices/bio_0551_yellow_anemone.png,pass,,159,187,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0552,data/species_codex/generated/pixel_art_assets/slices/bio_0552_slender_stinging_nettle.png,pass,,196,218,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0553,data/species_codex/generated/pixel_art_assets/slices/bio_0553_brazilian_pepper.png,pass,,185,207,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0554,data/species_codex/generated/pixel_art_assets/slices/bio_0554_orange_bush_monkeyflower.png,pass,,168,184,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0555,data/species_codex/generated/pixel_art_assets/slices/bio_0555_lesser_stitchwort.png,pass,,184,200,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0556,data/species_codex/generated/pixel_art_assets/slices/bio_0556_interrupted_clubmoss.png,pass,,178,203,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0557,data/species_codex/generated/pixel_art_assets/slices/bio_0557_groundsel_tree.png,pass,,177,209,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0558,data/species_codex/generated/pixel_art_assets/slices/bio_0558_american_cancer_root.png,pass,,99,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0559,data/species_codex/generated/pixel_art_assets/slices/bio_0559_common_boneset.png,pass,,198,203,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0560,data/species_codex/generated/pixel_art_assets/slices/bio_0560_pigeonberry.png,pass,,164,196,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0561,data/species_codex/generated/pixel_art_assets/slices/bio_0561_fan_clubmoss.png,pass,,184,193,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0562,data/species_codex/generated/pixel_art_assets/slices/bio_0562_virginia_pepperweed.png,pass,,182,208,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0563,data/species_codex/generated/pixel_art_assets/slices/bio_0563_golden_ragwort.png,pass,,199,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0564,data/species_codex/generated/pixel_art_assets/slices/bio_0564_grey_alder.png,pass,,192,194,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0565,data/species_codex/generated/pixel_art_assets/slices/bio_0565_armenian_blackberry.png,pass,,177,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0566,data/species_codex/generated/pixel_art_assets/slices/bio_0566_carolina_crane_s_bill.png,pass,,180,199,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0567,data/species_codex/generated/pixel_art_assets/slices/bio_0567_virginia_waterleaf.png,pass,,209,203,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0568,data/species_codex/generated/pixel_art_assets/slices/bio_0568_calico_aster.png,pass,,197,202,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0569,data/species_codex/generated/pixel_art_assets/slices/bio_0569_prickly_cucumber.png,pass,,192,204,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0570,data/species_codex/generated/pixel_art_assets/slices/bio_0570_giant_goldenrod.png,pass,,170,221,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0571,data/species_codex/generated/pixel_art_assets/slices/bio_0571_johnson_grass.png,pass,,180,229,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0572,data/species_codex/generated/pixel_art_assets/slices/bio_0572_blue_spruce.png,pass,,206,217,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0573,data/species_codex/generated/pixel_art_assets/slices/bio_0573_canada_anemone.png,pass,,174,217,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0574,data/species_codex/generated/pixel_art_assets/slices/bio_0574_sensitive_plant.png,pass,,207,216,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0575,data/species_codex/generated/pixel_art_assets/slices/bio_0575_fall_phlox.png,pass,,200,212,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_23.png
bio_0576,data/species_codex/generated/pixel_art_assets/slices/bio_0576_elegant_zinnia.png,pass,,192,196,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0577,data/species_codex/generated/pixel_art_assets/slices/bio_0577_twinberry_honeysuckle.png,pass,,201,179,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0578,data/species_codex/generated/pixel_art_assets/slices/bio_0578_shaggy_soldier.png,pass,,187,189,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0579,data/species_codex/generated/pixel_art_assets/slices/bio_0579_river_oats.png,pass,,206,195,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0580,data/species_codex/generated/pixel_art_assets/slices/bio_0580_smooth_yellow_violet.png,pass,,198,193,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0581,data/species_codex/generated/pixel_art_assets/slices/bio_0581_sea_thrift.png,pass,,181,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0582,data/species_codex/generated/pixel_art_assets/slices/bio_0582_resurrection_fern.png,pass,,195,205,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0583,data/species_codex/generated/pixel_art_assets/slices/bio_0583_white_stonecrop.png,pass,,181,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0584,data/species_codex/generated/pixel_art_assets/slices/bio_0584_borage.png,pass,,207,205,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0585,data/species_codex/generated/pixel_art_assets/slices/bio_0585_osoberry.png,pass,,191,188,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0586,data/species_codex/generated/pixel_art_assets/slices/bio_0586_watercress.png,pass,,195,194,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0587,data/species_codex/generated/pixel_art_assets/slices/bio_0587_garden_cosmos.png,pass,,196,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0588,data/species_codex/generated/pixel_art_assets/slices/bio_0588_strawberry_tree.png,pass,,197,200,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0589,data/species_codex/generated/pixel_art_assets/slices/bio_0589_bird_in_a_bush.png,pass,,187,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0590,data/species_codex/generated/pixel_art_assets/slices/bio_0590_creeping_cinquefoil.png,pass,,212,187,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0591,data/species_codex/generated/pixel_art_assets/slices/bio_0591_downy_rattlesnake_plantain.png,pass,,208,205,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0592,data/species_codex/generated/pixel_art_assets/slices/bio_0592_water_oak.png,pass,,182,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0593,data/species_codex/generated/pixel_art_assets/slices/bio_0593_foxglove_beardtongue.png,pass,,171,214,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0594,data/species_codex/generated/pixel_art_assets/slices/bio_0594_european_field_pansy.png,pass,,201,200,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0595,data/species_codex/generated/pixel_art_assets/slices/bio_0595_pinesap.png,pass,,123,208,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0596,data/species_codex/generated/pixel_art_assets/slices/bio_0596_showy_milkweed.png,pass,,199,208,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0597,data/species_codex/generated/pixel_art_assets/slices/bio_0597_loquat.png,pass,,202,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0598,data/species_codex/generated/pixel_art_assets/slices/bio_0598_snake_plant.png,pass,,190,213,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0599,data/species_codex/generated/pixel_art_assets/slices/bio_0599_pomegranate.png,pass,,219,210,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0600,data/species_codex/generated/pixel_art_assets/slices/bio_0600_butterweed.png,pass,,216,205,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_24.png
bio_0601,data/species_codex/generated/pixel_art_assets/slices/bio_0601_upright_yellow_woodsorrel.png,pass,,167,188,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0602,data/species_codex/generated/pixel_art_assets/slices/bio_0602_shortpod_mustard.png,pass,,156,210,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0603,data/species_codex/generated/pixel_art_assets/slices/bio_0603_texas_bluebonnet.png,pass,,157,218,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0604,data/species_codex/generated/pixel_art_assets/slices/bio_0604_marsh_woundwort.png,pass,,155,221,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0605,data/species_codex/generated/pixel_art_assets/slices/bio_0605_cut_leaved_crane_s_bill.png,pass,,202,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0606,data/species_codex/generated/pixel_art_assets/slices/bio_0606_field_chickweed.png,pass,,180,185,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0607,data/species_codex/generated/pixel_art_assets/slices/bio_0607_cucumber_root.png,pass,,188,203,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0608,data/species_codex/generated/pixel_art_assets/slices/bio_0608_morrow_s_honeysuckle.png,pass,,191,188,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0609,data/species_codex/generated/pixel_art_assets/slices/bio_0609_sticky_mouse_ear_chickweed.png,pass,,181,188,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0610,data/species_codex/generated/pixel_art_assets/slices/bio_0610_black_oak.png,pass,,170,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0611,data/species_codex/generated/pixel_art_assets/slices/bio_0611_flat_topped_goldenrod.png,pass,,195,193,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0612,data/species_codex/generated/pixel_art_assets/slices/bio_0612_meadow_pea.png,pass,,197,201,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0613,data/species_codex/generated/pixel_art_assets/slices/bio_0613_common_agrimony.png,pass,,169,226,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0614,data/species_codex/generated/pixel_art_assets/slices/bio_0614_common_blue_wood_aster.png,pass,,192,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0615,data/species_codex/generated/pixel_art_assets/slices/bio_0615_lesser_hop_trefoil.png,pass,,182,193,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0616,data/species_codex/generated/pixel_art_assets/slices/bio_0616_common_water_hyacinth.png,pass,,194,213,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0617,data/species_codex/generated/pixel_art_assets/slices/bio_0617_flamboyant.png,pass,,215,209,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0618,data/species_codex/generated/pixel_art_assets/slices/bio_0618_cascade_oregon_grape.png,pass,,163,203,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0619,data/species_codex/generated/pixel_art_assets/slices/bio_0619_tormentil.png,pass,,186,192,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0620,data/species_codex/generated/pixel_art_assets/slices/bio_0620_crowpoison.png,pass,,196,216,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0621,data/species_codex/generated/pixel_art_assets/slices/bio_0621_big_sagebrush.png,pass,,193,223,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0622,data/species_codex/generated/pixel_art_assets/slices/bio_0622_round_lobed_hepatica.png,pass,,208,217,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0623,data/species_codex/generated/pixel_art_assets/slices/bio_0623_peach.png,pass,,205,210,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0624,data/species_codex/generated/pixel_art_assets/slices/bio_0624_lesser_bougainvillea.png,pass,,216,194,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0625,data/species_codex/generated/pixel_art_assets/slices/bio_0625_bushgrass.png,pass,,196,225,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_25.png
bio_0626,data/species_codex/generated/pixel_art_assets/slices/bio_0626_greater_knapweed.png,pass,,168,219,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0627,data/species_codex/generated/pixel_art_assets/slices/bio_0627_persian_walnut.png,pass,,215,222,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0628,data/species_codex/generated/pixel_art_assets/slices/bio_0628_black_sage.png,pass,,173,222,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0629,data/species_codex/generated/pixel_art_assets/slices/bio_0629_little_bluestem.png,pass,,202,218,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0630,data/species_codex/generated/pixel_art_assets/slices/bio_0630_california_buckeye.png,pass,,205,217,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0631,data/species_codex/generated/pixel_art_assets/slices/bio_0631_seep_monkeyflower.png,pass,,182,208,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0632,data/species_codex/generated/pixel_art_assets/slices/bio_0632_green_antelopehorns.png,pass,,200,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0633,data/species_codex/generated/pixel_art_assets/slices/bio_0633_american_germander.png,pass,,189,209,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0634,data/species_codex/generated/pixel_art_assets/slices/bio_0634_dwarf_mallow.png,pass,,220,201,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0635,data/species_codex/generated/pixel_art_assets/slices/bio_0635_interrupted_fern.png,pass,,160,215,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0636,data/species_codex/generated/pixel_art_assets/slices/bio_0636_beaked_hazelnut.png,pass,,213,195,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0637,data/species_codex/generated/pixel_art_assets/slices/bio_0637_chaparral_yucca.png,pass,,202,234,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0638,data/species_codex/generated/pixel_art_assets/slices/bio_0638_green_alkanet.png,pass,,199,204,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0639,data/species_codex/generated/pixel_art_assets/slices/bio_0639_autumn_clematis.png,pass,,212,212,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0640,data/species_codex/generated/pixel_art_assets/slices/bio_0640_river_birch.png,pass,,197,209,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0641,data/species_codex/generated/pixel_art_assets/slices/bio_0641_european_dewberry.png,pass,,188,201,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0642,data/species_codex/generated/pixel_art_assets/slices/bio_0642_purple_viper_s_bugloss.png,pass,,140,225,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0643,data/species_codex/generated/pixel_art_assets/slices/bio_0643_water_avens.png,pass,,213,207,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0644,data/species_codex/generated/pixel_art_assets/slices/bio_0644_willow_oak.png,pass,,174,220,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0645,data/species_codex/generated/pixel_art_assets/slices/bio_0645_common_harebell.png,pass,,191,208,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0646,data/species_codex/generated/pixel_art_assets/slices/bio_0646_bitternut_hickory.png,pass,,213,227,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0647,data/species_codex/generated/pixel_art_assets/slices/bio_0647_bermuda_grass.png,pass,,227,199,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0648,data/species_codex/generated/pixel_art_assets/slices/bio_0648_chinese_bushclover.png,pass,,205,223,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0649,data/species_codex/generated/pixel_art_assets/slices/bio_0649_wood_horsetail.png,pass,,130,236,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0650,data/species_codex/generated/pixel_art_assets/slices/bio_0650_sweet_chestnut.png,pass,,233,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_26.png
bio_0651,data/species_codex/generated/pixel_art_assets/slices/bio_0651_spring_vetch.png,pass,,150,194,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_27.png
bio_0652,data/species_codex/generated/pixel_art_assets/slices/bio_0652_alsike_clover.png,pass,,178,194,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_27.png
bio_0653,data/species_codex/generated/pixel_art_assets/slices/bio_0653_fly_honeysuckle.png,pass,,202,179,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_27.png
bio_0654,data/species_codex/generated/pixel_art_assets/slices/bio_0654_turk_s_cap.png,pass,,180,194,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_27.png
bio_0655,data/species_codex/generated/pixel_art_assets/slices/bio_0655_asian_lady_beetle.png,pass,,181,172,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_27.png
bio_0656,data/species_codex/generated/pixel_art_assets/slices/bio_0656_monarch.png,pass,,211,176,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_27.png
bio_0657,data/species_codex/generated/pixel_art_assets/slices/bio_0657_common_eastern_bumble_bee.png,pass,,190,181,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_27.png
bio_0658,data/species_codex/generated/pixel_art_assets/slices/bio_0658_seven_spotted_lady_beetle.png,pass,,170,171,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_27.png
bio_0659,data/species_codex/generated/pixel_art_assets/slices/bio_0659_red_admiral.png,pass,,195,183,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_27.png
bio_0660,data/species_codex/generated/pixel_art_assets/slices/bio_0660_gulf_fritillary.png,pass,,197,163,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_27.png
bio_0661,data/species_codex/generated/pixel_art_assets/slices/bio_0661_painted_lady.png,pass,,198,174,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_27.png
bio_0662,data/species_codex/generated/pixel_art_assets/slices/bio_0662_eastern_tiger_swallowtail.png,pass,,215,185,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_27.png
bio_0663,data/species_codex/generated/pixel_art_assets/slices/bio_0663_blue_dasher.png,pass,,222,166,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_27.png
